Mes,SuperFamily,Familia,Codigo Producto,Venta 2025,Venta 2024,Venta 2023,Venta 2022,Projection 2025,Projection 2026
11,Invierno,Ukryl Estampado,1106AN1010085,,6.0,10.0,,16.570105986758477,0.0
11,Invierno,Ukryl Estampado,1106AN1010103,,11.0,11.0,,16.5759103850374,0.0
11,Invierno,Ukryl Estampado,1106AN1010125,,8.0,12.0,,17.082344134873527,0.0
11,Invierno,Krehuel Estampado,1119AN1050472,,,1.0,,3.488443365633364,0.0
11,Invierno,Krehuel Estampado,1119AN1050475,,,,2.0,3.5914714350842663,0.0
11,Invierno,Krehuel Estampado,1119AN1050478,,,1.0,2.0,3.9977793146089513,0.0
11,Invierno,Krehuel Estampado,1119AN1050481,,,1.0,,3.736581392057368,0.0
11,Invierno,Krehuel Estampado,1119AN1050487,,3.0,,,3.592196984869132,0.0
11,Invierno,Krehuel Estampado,1119AN1050488,,3.0,1.0,,3.1924190534082366,0.0
11,Invierno,Krehuel Estampado,1119AN1050489,,,,4.0,5.84430351709167,0.0
11,Invierno,Krehuel,1123AN1050001,,,7.0,2.0,6.786792687631965,0.0
11,Invierno,Krehuel,1123AN1050006,,12.0,1.0,1.0,4.877145653865948,0.0
11,Invierno,Krehuel,1123AN1050011,,,7.0,1.0,4.494780917241824,0.0
11,Invierno,Krehuel,1123AN1050012,,,,12.0,10.555298270223416,0.0
11,Invierno,Krehuel,1123AN1050013,,,,10.0,17.60764217911616,0.0
11,Invierno,Krehuel,1123AN1050015,,4.0,5.0,1.0,4.467210025416936,0.0
11,Invierno,Krehuel,1123AN1050017,,,17.0,15.0,14.257778822392105,0.0
11,Invierno,Krehuel,1123AN1050018,,29.0,,17.0,18.61397973072462,0.0
11,Invierno,Krehuel,1123AN1050020,,13.0,6.0,1.0,5.13181362835374,0.0
11,Invierno,Krehuel,1123AN1050022,,,3.0,1.0,5.358910711016645,0.0
11,Invierno,Krehuel,1123AN1050023,,6.0,8.0,2.0,4.0761386913744255,0.0
11,Invierno,Krehuel,1123AN1050024,,,17.0,2.0,7.613193892593778,0.0
11,Invierno,Krehuel,1123AN1050025,,4.0,,1.0,2.249204333083076,0.0
11,Invierno,Krehuel,1123AN1050026,,0.5,4.0,1.0,4.921404190742743,0.0
11,Invierno,Krehuel,1123AN1050027,,9.0,5.0,1.0,5.853010114510057,0.0
11,Invierno,Krehuel,1123AN1050028,,5.0,5.0,1.0,4.4113426919822905,0.0
11,Invierno,Krehuel,1123AN1050030,,8.0,9.0,5.0,6.832502324078493,0.0
11,Invierno,Krehuel,1123AN1050037,,20.0,9.0,20.0,15.465819214193177,0.0
11,Invierno,Krehuel,1123AN1050041,,6.0,2.0,1.0,3.600903582287518,0.0
11,Invierno,Krehuel,1123AN1050718,,2.0,4.0,4.0,6.104050340073521,0.0
11,Invierno,Krehuel,1123AN1050829,,0.5,7.0,5.0,5.104968286313717,0.0
11,Invierno,Krehuel,1123AN1050831,,9.0,8.0,1.0,5.712979006031013,0.0
11,Invierno,Krehuel,1123AN1050888,,,6.0,2.0,5.781906235593237,0.0
11,Invierno,Krehuel,1123AN1051777,,,,2.0,5.817458175051645,0.0
11,Invierno,Krehuel,1123AN1051788,,,,3.0,6.529948063789576,0.0
11,Invierno,Krehuel,1123AN1051799,,,,3.0,6.854268817624458,0.0
11,Invierno,Krehuel,1123AN1053602,,10.0,13.0,3.0,8.467165989380483,0.0
11,Invierno,Krehuel,1123AN1053902,,2.0,,1.0,3.415888387146813,0.0
11,Invierno,Krehuel,1123AN1055032,,,11.0,5.0,8.708774067740697,0.0
11,Invierno,Krehuel,1123AN1055502,,,9.0,4.0,5.512001715623268,0.0
11,Invierno,Krehuel,1123AN1056902,,,,1.0,2.5684462384238995,0.0
11,Invierno,Krehuel,1123AN1058003,,,2.5,3.0,4.857555809674579,0.0
11,Invierno,Bruni,1129ANB310769,,5.0,,,8.18275047371319,0.0
11,Invierno,Bruni,1129ANB310772,,5.0,,,7.983949832660055,0.0
11,Invierno,Bruni,1129ANB310831,,5.0,,,8.227734560374865,0.0
11,Invierno,Bruni,1129ANB310888,,5.0,,,11.04867212393196,0.0
11,Invierno,Bruni,1129ANB312903,,5.0,,,8.49183468206591,0.0
11,Invierno,Bruni,1129ANB313602,,5.0,,,9.355238926055865,0.0
11,Invierno,Bruni,1129ANB313916,,5.0,,,9.781862199556784,0.0
11,Invierno,Bruni,1129ANB314850,,5.0,,,8.625335842481164,0.0
11,Invierno,Bruni,1129ANB316890,,5.0,,,9.172400380269758,0.0
11,Invierno,Bruni,1129ANB317007,,5.0,,,10.19107227822093,0.0
11,Invierno,Bruni,1129ANB318003,,6.0,,,8.59050945280762,0.0
11,Invierno,Bruni,1129ANB318902,,5.0,1.0,,15.520960997842954,0.0
11,Bebé,Super Nene,1140NA1010001,,21.0,37.0,19.0,27.815896406314163,0.0
11,Bebé,Super Nene,1140NA1010003,,26.0,24.0,35.0,47.153386557946526,0.0
11,Bebé,Super Nene,1140NA1010004,,16.0,18.0,25.0,14.994276836037004,0.0
11,Bebé,Super Nene,1140NA1010005,,25.0,27.0,18.0,23.932849378147623,0.0
11,Bebé,Super Nene,1140NA1010007,,6.0,8.0,13.0,21.59629727028984,0.0
11,Bebé,Super Nene,1140NA1010008,,8.0,14.0,15.0,17.261488818391815,0.0
11,Bebé,Super Nene,1140NA1010026,,27.0,29.0,33.0,44.58149826656349,0.0
11,Bebé,Super Nene,1140NA1010034,,18.0,8.0,37.0,31.35434402289016,0.0
11,Bebé,Super Nene,1140NA1010073,,42.0,19.0,55.6,44.10031981989136,0.0
11,Bebé,Super Nene,1140NA1010439,,18.0,17.0,13.0,21.577386326970853,0.0
11,Bebé,Super Nene,1140NA1010730,,33.0,33.0,41.0,43.4321331559536,0.0
11,Bebé,Super Nene,1140NA1010731,,16.0,18.0,32.0,26.3072233726434,0.0
11,Bebé,Super Nene,1140NA1010732,,18.0,10.0,23.0,21.833734669739417,0.0
11,Bebé,Super Nene,1140NA1010734,,10.0,17.0,21.0,28.9547554373024,0.0
11,Bebé,Super Nene,1140NA1010829,,29.0,14.0,5.0,29.26363417817928,0.0
11,Bebé,Super Nene,1140NA1011102,,109.0,164.0,140.0,133.08891543129874,0.0
11,Bebé,Super Nene,1140NA1011302,,14.0,16.0,14.0,30.67775249525508,0.0
11,Bebé,Super Nene,1140NA1013952,,21.0,23.0,20.0,31.011845827223954,0.0
11,Bebé,Super Nene,1140NA1018902,,36.0,40.0,47.0,45.05217063361398,0.0
11,Bebé,Baby Soft,1148AN1010003,,55.0,75.0,69.0,58.728985085094486,0.0
11,Bebé,Baby Soft,1148AN1010014,,43.0,46.0,32.0,33.62155600524497,0.0
11,Bebé,Baby Soft,1148AN1010024,,16.0,21.0,20.0,25.765109664165607,0.0
11,Bebé,Baby Soft,1148AN1010026,,68.0,36.0,40.0,58.05659598930807,0.0
11,Bebé,Baby Soft,1148AN1010034,,48.0,16.0,41.0,41.866727292325855,0.0
11,Bebé,Baby Soft,1148AN1010039,,66.0,45.0,26.0,43.264035882007,0.0
11,Bebé,Baby Soft,1148AN1010041,,34.0,28.0,35.0,37.65378936403912,0.0
11,Bebé,Baby Soft,1148AN1010050,,30.0,26.0,15.0,25.72308534567896,0.0
11,Bebé,Baby Soft,1148AN1010081,,38.0,50.0,74.0,52.68798930263844,0.0
11,Bebé,Baby Soft,1148AN1010229,,55.0,52.0,24.0,49.42690218807434,0.0
11,Bebé,Baby Soft,1148AN1010439,,45.0,40.0,36.0,33.1781994452108,0.0
11,Bebé,Baby Soft,1148AN1010730,,48.0,27.0,38.0,38.15808118587892,0.0
11,Bebé,Baby Soft,1148AN1010734,,50.0,50.0,37.0,46.962175908832265,0.0
11,Bebé,Baby Soft,1148AN1010812,,49.0,21.0,19.0,29.8330636936734,0.0
11,Bebé,Baby Soft,1148AN1010831,,26.0,21.0,27.0,28.753038708566475,0.0
11,Bebé,Baby Soft,1148AN1010875,,44.0,20.0,34.0,38.75272529246503,0.0
11,Bebé,Baby Soft,1148AN1010888,,64.0,41.0,56.4,51.39784272509826,0.0
11,Bebé,Baby Soft,1148AN1011102,,218.0,208.0,126.2,162.6929465892199,0.0
11,Bebé,Baby Soft,1148AN1011302,,106.0,112.0,40.0,78.23457251067346,0.0
11,Bebé,Baby Soft,1148AN1013401,,30.0,32.0,33.0,32.7390453170253,0.0
11,Bebé,Baby Soft,1148AN1013602,,44.0,51.0,35.0,37.47098357862218,0.0
11,Bebé,Baby Soft,1148AN1013902,,7.0,6.0,9.0,18.96767614894984,0.0
11,Bebé,Baby Soft,1148AN1014204,,13.0,24.0,14.0,23.825687366006672,0.0
11,Bebé,Baby Soft,1148AN1016402,,14.0,27.0,17.0,21.81692494234476,0.0
11,Bebé,Baby Soft,1148AN1018902,,64.0,8.0,39.0,60.17882407288394,0.0
11,Invierno,Super Economico 100 gr,1150AN0T10033,,84.0,83.0,76.0,86.10389516912977,0.0
11,Invierno,Super Economico 100 gr,1150AN0T10041,,48.0,33.0,46.0,67.53562507485124,0.0
11,Invierno,Super Economico 100 gr,1150AN0T10425,,42.0,64.0,71.0,78.65540107770002,0.0
11,Invierno,Super Economico 100 gr,1150AN0T10712,,51.0,41.0,33.0,64.68566551989952,0.0
11,Invierno,Super Economico 100 gr,1150AN0T10718,,55.0,37.0,66.0,96.27174985423456,0.0
11,Invierno,Super Economico 100 gr,1150AN0T10735,,148.0,152.0,152.0,139.18366633032016,0.0
11,Invierno,Super Economico 100 gr,1150AN0T10740,,141.0,98.0,95.0,100.45236771462962,0.0
11,Invierno,Super Economico 100 gr,1150AN0T10769,,62.0,63.0,74.0,84.64699120111938,0.0
11,Invierno,Super Economico 100 gr,1150AN0T10772,,71.0,57.0,73.0,87.71751789067022,0.0
11,Invierno,Super Economico 100 gr,1150AN0T10807,,44.0,43.0,59.0,73.21958208948763,0.0
11,Invierno,Super Economico 100 gr,1150AN0T10811,,152.0,115.0,156.0,121.1958360639345,0.0
11,Invierno,Super Economico 100 gr,1150AN0T10829,,99.0,80.0,85.0,120.4383620885349,0.0
11,Invierno,Super Economico 100 gr,1150AN0T10875,,61.0,43.0,41.0,80.39236726266805,0.0
11,Invierno,Super Economico 100 gr,1150AN0T11102,,216.0,183.0,154.0,164.50825602126588,0.0
11,Invierno,Super Economico 100 gr,1150AN0T11302,,116.0,76.0,78.0,109.54060431985496,0.0
11,Invierno,Super Economico 100 gr,1150AN0T12903,,58.0,52.0,40.0,79.45495694062181,0.0
11,Invierno,Super Economico 100 gr,1150AN0T13202,,66.0,46.0,57.0,81.62289969779994,0.0
11,Invierno,Super Economico 100 gr,1150AN0T13602,,133.0,113.0,96.8,138.20562522032148,0.0
11,Invierno,Super Economico 100 gr,1150AN0T13916,,59.0,38.0,35.0,74.88254219639937,0.0
11,Invierno,Super Economico 100 gr,1150AN0T14850,,57.0,57.0,62.0,85.42623167006494,0.0
11,Invierno,Super Economico 100 gr,1150AN0T15032,,79.0,106.0,98.0,88.60849302648506,0.0
11,Invierno,Super Economico 100 gr,1150AN0T16702,,89.0,81.0,91.0,108.01985197077688,0.0
11,Invierno,Super Economico 100 gr,1150AN0T16902,,29.0,30.0,24.0,73.36904534516994,0.0
11,Invierno,Super Economico 100 gr,1150AN0T17007,,49.0,37.0,39.0,78.23022890376883,0.0
11,Invierno,Super Economico 100 gr,1150AN0T18003,,99.0,83.0,64.0,93.41453480143416,0.0
11,Invierno,Super Economico 100 gr,1150AN0T18902,,228.0,176.0,154.0,236.4479682902508,0.0
11,Invierno,Super Económico 50g,1153AN0T50033,,32.0,19.0,,20.80586563080337,0.0
11,Invierno,Super Económico 50g,1153AN0T50041,,5.0,1.0,8.0,6.03657421008103,0.0
11,Invierno,Super Económico 50g,1153AN0T50425,,4.0,4.5,,10.70838927483004,0.0
11,Invierno,Super Económico 50g,1153AN0T50712,,1.0,2.0,10.0,5.855186763864652,0.0
11,Invierno,Super Económico 50g,1153AN0T50718,,7.0,3.0,13.0,8.430888500137208,0.0
11,Invierno,Super Económico 50g,1153AN0T50735,,40.0,19.0,27.0,26.53698338145597,0.0
11,Invierno,Super Económico 50g,1153AN0T50740,,25.0,19.0,20.0,18.989814519284952,0.0
11,Invierno,Super Económico 50g,1153AN0T50769,,5.0,5.0,,11.17346668692883,0.0
11,Invierno,Super Económico 50g,1153AN0T50772,,7.0,7.0,18.0,12.015829987157682,0.0
11,Invierno,Super Económico 50g,1153AN0T50807,,12.0,5.0,11.0,9.272526250581198,0.0
11,Invierno,Super Económico 50g,1153AN0T50811,,17.0,25.0,25.0,20.71517190769513,0.0
11,Invierno,Super Económico 50g,1153AN0T50829,,9.0,5.0,13.0,11.029082279740592,0.0
11,Invierno,Super Económico 50g,1153AN0T50875,,6.0,1.0,6.0,6.162819872647628,0.0
11,Invierno,Super Económico 50g,1153AN0T51102,,24.0,28.0,56.0,27.57451957381365,0.0
11,Invierno,Super Económico 50g,1153AN0T51302,,22.0,11.0,6.0,10.440661404214666,0.0
11,Invierno,Super Económico 50g,1153AN0T52903,,2.0,2.0,6.0,7.632783736785147,0.0
11,Invierno,Super Económico 50g,1153AN0T53202,,27.0,2.0,24.0,13.896455029529085,0.0
11,Invierno,Super Económico 50g,1153AN0T53602,,25.0,12.0,14.0,12.871253183514115,0.0
11,Invierno,Super Económico 50g,1153AN0T53916,,10.0,2.0,16.0,9.530821973993318,0.0
11,Invierno,Super Económico 50g,1153AN0T54850,,4.0,7.0,,11.402014869161464,0.0
11,Invierno,Super Económico 50g,1153AN0T55032,,9.0,16.0,18.0,22.864975920251634,0.0
11,Invierno,Super Económico 50g,1153AN0T56702,,4.0,13.0,,22.15393713108343,0.0
11,Invierno,Super Económico 50g,1153AN0T56902,,,,9.0,5.905975248805238,0.0
11,Invierno,Super Económico 50g,1153AN0T57007,,5.0,,10.0,6.798401484189814,0.0
11,Invierno,Super Económico 50g,1153AN0T58003,,9.0,5.0,11.0,13.023618638335876,0.0
11,Invierno,Super Económico 50g,1153AN0T58902,,32.0,15.0,35.0,30.690755899811005,0.0
11,Invierno,Extra,1155AN1010718,,49.0,,,26.340359389757367,0.0
11,Invierno,Extra,1155AN1010735,,4.0,,,24.437967853840057,0.0
11,Invierno,Extra,1155AN1010769,,,1.0,,20.28637198483962,0.0
11,Invierno,Extra,1155AN1010772,,,5.0,,21.11640093872576,0.0
11,Invierno,Extra,1155AN1010811,,49.0,,,20.80296343166386,0.0
11,Invierno,Extra,1155AN1010829,,,7.0,,24.98358129205892,0.0
11,Invierno,Extra,1155AN1010888,,3.0,,,14.065508129402748,0.0
11,Invierno,Extra,1155AN1011302,,72.0,11.0,,26.2503912164341,0.0
11,Invierno,Extra,1155AN1013602,,58.0,37.0,,28.47928015554094,0.0
11,Invierno,Extra,1155AN1016702,,2.0,7.0,,23.31191458772879,0.0
11,Invierno,Extra,1155AN1018902,,,66.0,,45.616766074064245,0.0
11,Hilos Verano,Fresquita,1300ANV010003,,40.0,26.0,76.0,39.30327111913014,0.0
11,Hilos Verano,Fresquita,1300ANV010022,,11.0,16.0,28.0,29.60592248788124,0.0
11,Hilos Verano,Fresquita,1300ANV010026,,26.0,28.0,25.0,32.545517628521935,0.0
11,Hilos Verano,Fresquita,1300ANV010028,,28.0,18.0,18.0,36.50181484788046,0.0
11,Hilos Verano,Fresquita,1300ANV010029,,36.0,18.0,23.0,33.744563014835904,0.0
11,Hilos Verano,Fresquita,1300ANV010033,,37.0,28.0,21.0,45.51952024172559,0.0
11,Hilos Verano,Fresquita,1300ANV010055,,16.0,24.0,31.0,23.69357887794602,0.0
11,Hilos Verano,Fresquita,1300ANV010081,,43.0,25.5,22.0,31.97638548663097,0.0
11,Hilos Verano,Fresquita,1300ANV010205,,38.0,24.0,34.0,49.763146309417415,0.0
11,Hilos Verano,Fresquita,1300ANV010209,,125.0,97.8,122.0,92.66355358748945,0.0
11,Hilos Verano,Fresquita,1300ANV010216,,19.0,11.0,19.0,26.85419620961233,0.0
11,Hilos Verano,Fresquita,1300ANV010223,,73.0,60.0,74.0,69.38439131771645,0.0
11,Hilos Verano,Fresquita,1300ANV010225,,55.0,45.0,55.0,56.10095763707695,0.0
11,Hilos Verano,Fresquita,1300ANV010229,,75.0,73.7,74.0,87.25956101691314,0.0
11,Hilos Verano,Fresquita,1300ANV010231,,45.0,21.0,47.0,45.73501687797556,0.0
11,Hilos Verano,Fresquita,1300ANV010259,,10.0,10.0,19.0,15.394195604934144,0.0
11,Hilos Verano,Fresquita,1300ANV010279,,18.0,18.8,29.0,26.699480675894392,0.0
11,Hilos Verano,Fresquita,1300ANV010281,,27.0,33.0,56.0,50.64723507351988,0.0
11,Hilos Verano,Fresquita,1300ANV010288,,20.0,18.0,8.0,20.682151525222004,0.0
11,Hilos Verano,Fresquita,1300ANV010289,,66.8,51.0,65.0,77.24725576345274,0.0
11,Hilos Verano,Fresquita,1300ANV010425,,11.0,10.0,27.0,26.008786328939344,0.0
11,Hilos Verano,Fresquita,1300ANV010439,,35.0,34.0,9.0,45.57477578948199,0.0
11,Hilos Verano,Fresquita,1300ANV010712,,8.1,10.0,16.0,16.410897683651978,0.0
11,Hilos Verano,Fresquita,1300ANV010730,,54.0,31.0,50.0,58.56535506701257,0.0
11,Hilos Verano,Fresquita,1300ANV010731,,6.0,6.0,13.0,14.604041272017568,0.0
11,Hilos Verano,Fresquita,1300ANV011033,,27.0,35.0,25.0,40.436009848136415,0.0
11,Hilos Verano,Fresquita,1300ANV011102,,277.5,299.0,319.0,441.0055777534113,0.0
11,Hilos Verano,Fresquita,1300ANV011281,,29.0,39.0,27.0,42.187610712014425,0.0
11,Hilos Verano,Fresquita,1300ANV011302,,109.0,93.0,98.0,128.62386406735715,0.0
11,Hilos Verano,Fresquita,1300ANV011777,,20.0,10.0,7.0,21.118670352497595,0.0
11,Hilos Verano,Fresquita,1300ANV011788,,4.0,18.0,13.0,23.759885535253705,0.0
11,Hilos Verano,Fresquita,1300ANV011799,,13.0,19.0,15.0,26.406626272785456,0.0
11,Hilos Verano,Fresquita,1300ANV012502,,18.0,16.0,12.0,29.628024706983805,0.0
11,Hilos Verano,Fresquita,1300ANV013401,,54.0,40.0,49.0,56.17278984916027,0.0
11,Hilos Verano,Fresquita,1300ANV013602,,130.0,133.0,149.0,153.96958382321964,0.0
11,Hilos Verano,Fresquita,1300ANV014204,,27.0,21.0,35.0,31.47908555682334,0.0
11,Hilos Verano,Fresquita,1300ANV014850,,33.0,25.0,16.0,35.42433166663058,0.0
11,Hilos Verano,Fresquita,1300ANV016210,,45.0,37.0,45.0,55.00689779150015,0.0
11,Hilos Verano,Fresquita,1300ANV016211,,22.1,12.0,12.0,18.007783013812052,0.0
11,Hilos Verano,Fresquita,1300ANV016212,,28.1,13.0,6.0,20.04118717124772,0.0
11,Hilos Verano,Fresquita,1300ANV016213,,29.1,30.0,32.0,36.05977046582923,0.0
11,Hilos Verano,Fresquita,1300ANV016214,,29.0,4.0,6.0,13.96307691804328,0.0
11,Hilos Verano,Fresquita,1300ANV016215,,86.0,82.0,89.0,113.20204068854478,0.0
11,Hilos Verano,Fresquita,1300ANV016402,,26.0,14.3,35.0,39.214862242719896,0.0
11,Hilos Verano,Fresquita,1300ANV016890,,10.0,7.0,,12.167271615960152,0.0
11,Hilos Verano,Fresquita,1300ANV017802,,31.1,25.0,12.2,38.15948128057258,0.0
11,Hilos Verano,Fresquita,1300ANV018102,,34.0,30.0,28.0,41.99421629486701,0.0
11,Hilos Verano,Fresquita,1300ANV018252,,19.0,16.0,22.0,20.06328939035028,0.0
11,Hilos Verano,Fresquita,1300ANV018254,,35.1,31.0,33.0,43.27614500281559,0.0
11,Hilos Verano,Fresquita,1300ANV018257,,33.1,45.0,66.0,47.76289548063559,0.0
11,Hilos Verano,Fresquita,1300ANV018259,,45.0,52.0,67.0,66.32323397201168,0.0
11,Hilos Verano,Fresquita,1300ANV018262,,15.0,12.0,9.0,22.920001209356364,0.0
11,Hilos Verano,Fresquita,1300ANV018902,,132.0,153.0,120.0,186.7969047452993,0.0
11,Hilos Verano,Fresquita Estampado,1305ANV010001,,51.0,44.0,44.0,47.30427443425743,0.0
11,Hilos Verano,Fresquita Estampado,1305ANV010002,,37.0,21.0,18.0,29.285440310894096,0.0
11,Hilos Verano,Fresquita Estampado,1305ANV010003,,54.0,30.0,26.0,42.21523848589263,0.0
11,Hilos Verano,Fresquita Estampado,1305ANV010004,,40.0,23.0,19.0,32.932306462816754,0.0
11,Hilos Verano,Fresquita Estampado,1305ANV010005,,54.0,32.0,23.0,40.916733113617134,0.0
11,Hilos Verano,Fresquita Estampado,1305ANV010006,,50.0,29.0,26.0,40.85595201108509,0.0
11,Hilos Verano,Fresquita Estampado,1305ANV010007,,55.0,32.0,26.0,39.63480440566856,0.0
11,Hilos Verano,Fresquita Estampado,1305ANV010008,,36.0,26.0,17.0,35.38012722842545,0.0
11,Hilos Verano,Fresquita Estampado,1305ANV010009,,45.0,29.0,21.0,39.73426439163008,0.0
11,Hilos Verano,Fresquita Estampado,1305ANV010010,,19.0,17.0,23.0,26.08614409579831,0.0
11,Hilos Verano,Fresquita Estampado,1305ANV010011,,63.0,59.0,49.0,55.25554775640396,0.0
11,Hilos Verano,Margarita,1308ANV010003,,33.0,29.0,24.0,46.74619340191774,0.0
11,Hilos Verano,Margarita,1308ANV010022,,17.0,13.0,18.0,29.26886364656718,0.0
11,Hilos Verano,Margarita,1308ANV010028,,42.0,25.0,27.0,49.09455418156491,0.0
11,Hilos Verano,Margarita,1308ANV010029,,32.0,21.0,28.0,34.976761729803705,0.0
11,Hilos Verano,Margarita,1308ANV010033,,48.0,26.0,36.0,49.1332330649944,0.0
11,Hilos Verano,Margarita,1308ANV010081,,27.0,21.0,17.0,36.13712823268819,0.0
11,Hilos Verano,Margarita,1308ANV010205,,36.0,21.0,22.4,43.33692610534762,0.0
11,Hilos Verano,Margarita,1308ANV010209,,116.0,71.0,75.9,82.73965721043929,0.0
11,Hilos Verano,Margarita,1308ANV010223,,70.0,58.0,48.0,70.69394779954322,0.0
11,Hilos Verano,Margarita,1308ANV010225,,44.0,19.0,28.6,50.27149734877632,0.0
11,Hilos Verano,Margarita,1308ANV010229,,48.0,42.0,45.0,63.92514319938374,0.0
11,Hilos Verano,Margarita,1308ANV010289,,65.0,49.0,30.0,63.41679216002482,0.0
11,Hilos Verano,Margarita,1308ANV010425,,35.0,17.0,18.0,35.30829501634213,0.0
11,Hilos Verano,Margarita,1308ANV010439,,43.0,38.0,40.0,63.04105443528128,0.0
11,Hilos Verano,Margarita,1308ANV010712,,31.0,2.0,16.0,29.992711322176067,0.0
11,Hilos Verano,Margarita,1308ANV010730,,40.0,19.0,15.0,52.376733718295306,0.0
11,Hilos Verano,Margarita,1308ANV010731,,21.0,15.0,16.0,24.826317606952298,0.0
11,Hilos Verano,Margarita,1308ANV011102,,289.0,178.0,128.0,210.2584103226683,0.0
11,Hilos Verano,Margarita,1308ANV011302,,106.0,62.0,65.0,87.62977318688104,0.0
11,Hilos Verano,Margarita,1308ANV013401,,52.0,19.0,33.0,51.58657938537873,0.0
11,Hilos Verano,Margarita,1308ANV013602,,127.0,79.0,82.0,98.77481716934771,0.0
11,Hilos Verano,Margarita,1308ANV014850,,25.0,29.0,22.0,46.027871281084494,0.0
11,Hilos Verano,Margarita,1308ANV016210,,31.0,25.0,25.0,48.35965539640474,0.0
11,Hilos Verano,Margarita,1308ANV016212,,21.0,11.0,18.0,26.52266292307389,0.0
11,Hilos Verano,Margarita,1308ANV016213,,43.0,35.0,26.1,47.47004107752664,0.0
11,Hilos Verano,Margarita,1308ANV016215,,77.0,78.0,72.0,92.4812102798933,0.0
11,Hilos Verano,Margarita,1308ANV016402,,44.0,10.0,36.0,46.58042675864853,0.0
11,Hilos Verano,Margarita,1308ANV018102,,42.0,19.0,26.0,50.55330064233397,0.0
11,Hilos Verano,Margarita,1308ANV018254,,56.0,31.0,25.0,52.30490150621198,0.0
11,Hilos Verano,Margarita,1308ANV018257,,52.0,43.0,42.0,51.481593844641566,0.0
11,Hilos Verano,Margarita,1308ANV018902,,119.0,78.0,87.5,129.52452949578648,0.0
11,Hilos Verano,Perle Verano,1310ANV010022,,27.0,33.0,44.0,37.90530576089312,0.0
11,Hilos Verano,Perle Verano,1310ANV010029,,54.0,28.0,21.0,42.39758179348876,0.0
11,Hilos Verano,Perle Verano,1310ANV010032,,40.0,34.0,22.0,49.47029190630847,0.0
11,Hilos Verano,Perle Verano,1310ANV010033,,4.0,51.0,30.0,60.46062035505722,0.0
11,Hilos Verano,Perle Verano,1310ANV010081,,31.0,1.0,30.0,39.72873883685445,0.0
11,Hilos Verano,Perle Verano,1310ANV010205,,72.0,78.0,59.0,86.60201999861192,0.0
11,Hilos Verano,Perle Verano,1310ANV010209,,131.0,106.0,147.0,111.05812543559634,0.0
11,Hilos Verano,Perle Verano,1310ANV010210,,69.0,41.0,,54.03992570576308,0.0
11,Hilos Verano,Perle Verano,1310ANV010216,,29.0,19.0,23.0,43.32034944102071,0.0
11,Hilos Verano,Perle Verano,1310ANV010225,,67.0,64.0,50.0,85.33114240021463,0.0
11,Hilos Verano,Perle Verano,1310ANV010229,,95.0,104.0,87.0,118.18609109617243,0.0
11,Hilos Verano,Perle Verano,1310ANV010231,,60.0,51.0,56.0,74.59498947114535,0.0
11,Hilos Verano,Perle Verano,1310ANV010234,,43.0,44.0,56.0,63.75385100133889,0.0
11,Hilos Verano,Perle Verano,1310ANV010279,,26.0,31.0,31.0,45.85657908303965,0.0
11,Hilos Verano,Perle Verano,1310ANV010288,,29.0,37.0,27.0,44.46966483435392,0.0
11,Hilos Verano,Perle Verano,1310ANV010289,,101.0,98.0,83.0,121.24724844187725,0.0
11,Hilos Verano,Perle Verano,1310ANV010425,,43.0,34.0,37.0,46.11628015749475,0.0
11,Hilos Verano,Perle Verano,1310ANV010439,,75.0,48.0,24.0,58.16751512316646,0.0
11,Hilos Verano,Perle Verano,1310ANV010712,,21.0,23.0,15.0,27.29071503688792,0.0
11,Hilos Verano,Perle Verano,1310ANV010731,,12.0,16.0,22.0,36.63442816249583,0.0
11,Hilos Verano,Perle Verano,1310ANV010903,,36.0,41.0,8.0,48.17731208880862,0.0
11,Hilos Verano,Perle Verano,1310ANV011102,,360.0,348.0,403.0,495.87433667552045,0.0
11,Hilos Verano,Perle Verano,1310ANV011302,,129.0,119.0,110.6,164.86045228600685,0.0
11,Hilos Verano,Perle Verano,1310ANV013401,,53.0,58.0,51.0,70.04745789079331,0.0
11,Hilos Verano,Perle Verano,1310ANV013602,,198.0,165.0,224.9,212.938304388854,0.0
11,Hilos Verano,Perle Verano,1310ANV014204,,57.0,38.0,31.0,50.365431779962215,0.0
11,Hilos Verano,Perle Verano,1310ANV014850,,41.0,34.0,31.0,42.53019510810414,0.0
11,Hilos Verano,Perle Verano,1310ANV016210,,71.0,48.0,50.0,74.34633950624153,0.0
11,Hilos Verano,Perle Verano,1310ANV016213,,59.0,51.0,33.0,57.985171815570325,0.0
11,Hilos Verano,Perle Verano,1310ANV016215,,139.0,133.0,115.0,144.55956404030402,0.0
11,Hilos Verano,Perle Verano,1310ANV016402,,41.0,44.0,49.0,58.2559239995767,0.0
11,Hilos Verano,Perle Verano,1310ANV017802,,64.0,53.0,42.0,63.11288664736461,0.0
11,Hilos Verano,Perle Verano,1310ANV018102,,42.0,48.0,87.0,70.96469998354961,0.0
11,Hilos Verano,Perle Verano,1310ANV018252,,20.0,20.0,14.0,27.18572949615076,0.0
11,Hilos Verano,Perle Verano,1310ANV018254,,61.0,40.0,48.0,52.56460258066709,0.0
11,Hilos Verano,Perle Verano,1310ANV018257,,73.0,46.0,59.0,74.15294508909412,0.0
