Month,Familia,Product_Code,Forecast_Product
2025-01,Ukryl Estampado,1106AN1010024,23.88360225522779
2025-01,Ukryl Estampado,1106AN1010027,18.079770224422482
2025-01,Ukryl Estampado,1106AN1010029,12.979065625025445
2025-01,Ukryl Estampado,1106AN1010031,14.167108526370447
2025-01,Ukryl Estampado,1106AN1010041,19.008686421520046
2025-01,Ukryl Estampado,1106AN1010062,16.78565206402882
2025-01,Ukryl Estampado,1106AN1010064,17.30693619421081
2025-01,Ukryl Estampado,1106AN1010065,7.093404108668314
2025-01,Ukryl Estampado,1106AN1010077,19.714844574615416
2025-01,Ukryl Estampado,1106AN1010082,14.271668424575555
2025-01,Ukryl Estampado,1106AN1010085,17.30390547252371
2025-01,Ukryl Estampado,1106AN1010103,17.309966915897917
2025-01,Ukryl Estampado,1106AN1010118,0.003030721687104599
2025-01,Ukryl Estampado,1106AN1010125,17.83882785029767
2025-01,Ukryl Etiqueta Dorada,1100AN1010022,35.656440648785605
2025-01,Ukryl Etiqueta Dorada,1100AN1010033,46.13667624279331
2025-01,Ukryl Etiqueta Dorada,1100AN1010134,36.49291983442647
2025-01,Ukryl Etiqueta Dorada,1100AN1010219,10.45902054219797
2025-01,Ukryl Etiqueta Dorada,1100AN1010425,27.208303945981537
2025-01,Ukryl Etiqueta Dorada,1100AN1010712,14.07770223660086
2025-01,Ukryl Etiqueta Dorada,1100AN1010718,97.28616615605762
2025-01,Ukryl Etiqueta Dorada,1100AN1010728,35.19122486981505
2025-01,Ukryl Etiqueta Dorada,1100AN1010732,40.770783495774616
2025-01,Ukryl Etiqueta Dorada,1100AN1010735,86.040673336056
2025-01,Ukryl Etiqueta Dorada,1100AN1010740,62.22086777234177
2025-01,Ukryl Etiqueta Dorada,1100AN1010769,55.680418835485696
2025-01,Ukryl Etiqueta Dorada,1100AN1010772,43.27415960932301
2025-01,Ukryl Etiqueta Dorada,1100AN1010807,35.43974404815762
2025-01,Ukryl Etiqueta Dorada,1100AN1010811,121.66195761327121
2025-01,Ukryl Etiqueta Dorada,1100AN1010829,60.66595601077276
2025-01,Ukryl Etiqueta Dorada,1100AN1010831,57.81404690320733
2025-01,Ukryl Etiqueta Dorada,1100AN1010875,56.99726740853264
2025-01,Ukryl Etiqueta Dorada,1100AN1010880,42.702868571303796
2025-01,Ukryl Etiqueta Dorada,1100AN1010882,60.7659698264472
2025-01,Ukryl Etiqueta Dorada,1100AN1010888,106.03282894504149
2025-01,Ukryl Etiqueta Dorada,1100AN1010900,45.133507364361684
2025-01,Ukryl Etiqueta Dorada,1100AN1011102,227.9266367673762
2025-01,Ukryl Etiqueta Dorada,1100AN1011302,139.72990802311395
2025-01,Ukryl Etiqueta Dorada,1100AN1011777,21.021085621757496
2025-01,Ukryl Etiqueta Dorada,1100AN1011788,20.56193128616115
2025-01,Ukryl Etiqueta Dorada,1100AN1011799,22.991054718375487
2025-01,Ukryl Etiqueta Dorada,1100AN1012302,39.55849482093277
2025-01,Ukryl Etiqueta Dorada,1100AN1012903,48.777950193104964
2025-01,Ukryl Etiqueta Dorada,1100AN1013102,50.175112890860184
2025-01,Ukryl Etiqueta Dorada,1100AN1013202,48.09149173097577
2025-01,Ukryl Etiqueta Dorada,1100AN1013602,127.33607475586842
2025-01,Ukryl Etiqueta Dorada,1100AN1013902,56.294139977124374
2025-01,Ukryl Etiqueta Dorada,1100AN1013916,50.61911361802101
2025-01,Ukryl Etiqueta Dorada,1100AN1013917,45.61690747345487
2025-01,Ukryl Etiqueta Dorada,1100AN1014850,51.06766042771249
2025-01,Ukryl Etiqueta Dorada,1100AN1015029,58.50959753039783
2025-01,Ukryl Etiqueta Dorada,1100AN1015032,43.22718342317289
2025-01,Ukryl Etiqueta Dorada,1100AN1015033,29.967776042090268
2025-01,Ukryl Etiqueta Dorada,1100AN1015102,48.12331430869037
2025-01,Ukryl Etiqueta Dorada,1100AN1015204,83.48577495382683
2025-01,Ukryl Etiqueta Dorada,1100AN1015302,40.992026178933244
2025-01,Ukryl Etiqueta Dorada,1100AN1015502,61.97068169707128
