Date,Año,Mes,RUPR,Super Familia,Familia,Descripción Producto,Product_Code,unidad,Sales,Year,Month,Quarter,DayOfWeek
2023-12-01,2023,12,R30,NAVIDAD,Cinta Arpillera Decorativa Rollo,Cinta Arpillera Decorativa Rollo 2m 60mm c003,CINARDRE60003,UN,3.0,2023,12,4,4
2023-12-01,2023,12,R30,NAVIDAD,Cinta Arpillera Decorativa Rollo,Cinta Arpillera Decorativa Rollo 2m 60mm c003,CINARDRE60003,UN,2.0,2023,12,4,4
2023-12-01,2023,12,R30,NAVIDAD,Cinta Arpillera Decorativa Rollo,Cinta Arpillera Decorativa Rollo 2m 60mm c002,CINARDRE60002,UN,2.0,2023,12,4,4
2023-12-01,2023,12,R30,NAVIDAD,Cinta Arpillera Decorativa Rollo,Cinta Arpillera Decorativa Rollo 2m 60mm c002,CINARDRE60002,UN,4.0,2023,12,4,4
2023-12-01,2023,12,R30,NAVIDAD,Cinta Arpillera Encaje Rollo,Cinta Arpillera Encaje Rollo 2m 60mm c001,CINARERE60001,UN,2.0,2023,12,4,4
2023-12-01,2023,12,R30,NAVIDAD,Cinta Arpillera Decorativa Rollo,Cinta Arpillera Decorativa Rollo 2m 60mm c009,CINARDRE60009,UN,2.0,2023,12,4,4
2023-12-01,2023,12,R30,NAVIDAD,Cinta Arpillera Decorativa Rollo,Cinta Arpillera Decorativa Rollo 2m 60mm c009,CINARDRE60009,UN,1.0,2023,12,4,4
2023-12-01,2023,12,R30,NAVIDAD,Cinta Arpillera Decorativa Rollo,Cinta Arpillera Decorativa Rollo 2m 60mm c008,CINARDRE60008,UN,2.0,2023,12,4,4
2023-12-01,2023,12,R30,NAVIDAD,Cinta Arpillera Decorativa Rollo,Cinta Arpillera Decorativa Rollo 2m 60mm c008,CINARDRE60008,UN,1.0,2023,12,4,4
2023-12-01,2023,12,R30,NAVIDAD,Cinta Arpillera Decorativa Rollo,Cinta Arpillera Decorativa Rollo 2m 60mm c007,CINARDRE60007,UN,2.0,2023,12,4,4
